product_id,category_id,store_id,name,product_slug,brand,model,description,manufacturer,thumbnail_image,rating,price,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,1,2,Samsung 60 Smart QLED 4K UHD TV - Titan Gray (QN60Q60B),Samsung 60 Smart QLED 4K UHD TV - Titan Gray (QN60Q60B),Samsung,Samsung,"['100% Color Volume with Quantum Dot* - Bask in a billion shades of brilliant color at 100% Color Volume. Quantum Dot technology brings you a gorgeous picture by transforming light into vivid color that stays true for bold detail, even as the scene brightens. *QLED televisions can produce 100% Color Volume in the DCI P3 color space, the format for most cinema screens and HDR movies for television.', 'Quantum Processor Lite with 4K Upscaling - Everything on your screen is upgraded to 4K resolution by a smart, powerful processor. Turn on your TV and see your favorite shows and movies automatically transformed to 4K thanks to the smart and fast Quantum Processor 4K Lite.', 'Duel LED - Enjoy natural, real life colors with dedicated warm and cool Dual LED backlights. Whatever you watch, youll notice amazing color tones with backlighting that automatically adapts the contrast to match your content in real time.', 'Quantum HDR - Go beyond HDTV with Quantum HDR that delivers an expanded range of color and contrast. With an impressive spectrum that deepens blacks and brightens whites, youll finally see the details in the Hollywood movies and shows with HDR.', 'Smart TV with Multiple Voice Assistants - Just speak up your favorite Voice Assistant is ready to help. Voice Assistants are built into your Samsung TV. Simply use your voice to find the content you love, control your connected home and more.', 'Motion Xcelerator - Watch the fast action in your movies, sports and games get crisp and clear. You wont miss a beat with Motion Xcelerator features that minimize the blur and improve the motion clarity of the high speed, high intensity content you love.', 'OTS Lite - Discover 3D sound that virtually puts the action around you. By electronically adjusting your audio, Object Tracking Sound Lite spatially immerses you in your favorite shows, movies, sports and all you enjoy.', 'Q Symphony* - Surround yourself with the sound of your TV and soundbar working in harmony. With Q Symphony, your TV speakers and Q Series soundbar operate as one. Together, they can optimize all the channels to bring you a masterfully orchestrated sound experience.*. *Q Symphony is available only with compatible soundbar. Check for Q Symphony compatibility on soundbar product specifications.', 'SolarCell Remote - Simply control all your compatible connected devices with one battery free, solar powered remote. The rechargeable SolarCell Remote gives you centralized command of what you need to enjoy your movies, shows, games and more. *Remote color and design may vary by model.', 'AirSlim Design - Elevate your space with a TV so slim and so seamless, yet so expansive. Created to blend into your wall, the sleek AirSlim design fits in almost anywhere. And even with its minimalistic details, the immersive view has the power to transport you.']",Samsung,https://target.scene7.com/is/image/Target/GUEST_c8a50fec-7406-41d5-89fc-bc1b7fb055ca,4.77,749.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,1,2,Hisense 55 4K UHD Smart Google TV - 55A6H,Hisense 55 4K UHD Smart Google TV - 55A6H,Hisense,Hisense,"['4K Ultra High Definition', 'The Entertainment you love. With a little help from Google', 'Dolby Vision HDR and HDR10', 'Game Mode Plus, a collection of technologies that come together to create a dynamic gaming experience', 'This TV can support Dolby Vision for gaming at 4k 60hz', 'Sports Mode - with this setting motion is smoother and color is adjusted for the best sports experience possible', 'Chromecast Built in for easy casting from your phone, tablet, or laptop', 'DTS Virtual: X sound', 'Voice Remote included', 'Bluetooth Connectivity']",Hisense,https://target.scene7.com/is/image/Target/GUEST_1515f44d-31f9-4c12-85a2-ad8ff73b3357,4.04,299.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,1,2,LG 70 Class 4K UHD Smart LED HDR TV - 70UQ9000PUD,LG 70 Class 4K UHD Smart LED HDR TV - 70UQ9000PUD,LG Electronics,LG Electronics,"['Real 4K Display w/ 4K UHD Resolution', '?5 Gen 5 AI Processor 4K: 4K upscaling & AI Sound Pro', 'Active HDR (HDR10, HLG), Dynamic Tone Mapping, FILMMAKER MODE', 'WebOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Game Optimizer & Dashboard UHD: ALLM, HGiG', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_ed500805-ab7f-4318-a3c9-f87fd95097e7,4.36,659.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1,2,"Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV with Kanto PDX700G Full Motion Outdoor TV Mount""","Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV with Kanto PDX700G Full Motion Outdoor TV Mount""",Samsung,Samsung,['This Bundle Includes: Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV and Kanto PDX700G Full Motion Outdoor TV Mount with Galvanized Finish', '4K UHD Outdoor Smart TV Powered by Tizen Operating system', 'Outdoor-optimized QLED anti-glare picture with wide viewing angle and IP55 Rated weather-resistant durability'," 'The PDX650 from Kanto is a full motion TV wall mount that allows your flat screen TV to sit 2"" from the wall'", 'The articulating arms allow you to swivel your TV 80° in either direction, depending on your TV size," allowing you to achieve the perfect viewing angle']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_d8357716-afc8-45bc-bfac-d5446560a031,0,4147.99,,,,,,,,,,,,,,,,,,,,,
835,1,2,Samsung 3.1Ch 400W Soundbar with Wireless Sub - Black (HW-B63M),Samsung 3.1Ch 400W Soundbar with Wireless Sub - Black (HW-B63M),Samsung,Samsung,"['Dolby Digital 5.1 / DTS Virtual:X - Youll be truly captivated with multi directional sound that draws you into the action with Dolby Digital 5.1 capable and DTS Virtual X. Dolby Digital 5.1 creates realistic surround sound by projecting it from all around you, while DTS Virtual: X expands your listening experience without having to add extra speakers putting you at the center of every epic battle and heart stopping car chase.', 'Bass Boost - Feel the rumble of distant thunder as your listening experience is taken to another level. Give your bass an instant boost with the push of a button.', Built in Center Speaker - The built in center speaker is dedicated to delivering enhanced dialogue so you won't miss a word"," no matter how faint the conversation or how intense the background music or action is.""", 'Subwoofer Included - Experience the intensity of action movies or the excitement of sports with the rich, powerful bass coming from the included subwoofer*. *Applicable on Q series, B models and S8 series.', 'Game Mode - Game Mode optimizes your gaming experience with synced, directional audio that moves with the onscreen action, and eliminates distractions. **Compatible with select TVs and select gaming consoles (e.g. Xbox X, PS5). Game console sold separately.', 'One Remote - Streamline the control of your Samsung TV and soundbar including volume with just the Samsung TV remote.* *Only available on select Samsung TVs. Please refer to samsung.com for more information.', 'Voice Enhanced - Voice Enhance optimizes the equalizer and amplifies the dialogue on the screen so that voices can be heard more clearly. *Setting can be controlled by the Samsung soundbar remote and SmartThings App for Wi Fi enabled models.', 'Night Mode - Switch on Night Mode to lower the volume and compress the bass, to prevent disturbing others while they sleep. *Setting can be controlled by the Samsung soundbar remote and SmartThings App for Wi Fi enabled models.', 'Wireless Surround Sound Compatible - Connect easily and seamlessly to'," 'the optional Samsung speakers and enjoy room filling sound without the wires.* *Samsung Rear Speaker Kit sold separately (Accessory models: SWA 9200S). The wireless module requires a power cord to function and speaker cables to connect to.']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_fb2ad853-540a-4c0c-8fa8-b0ae196080ab,4.53,199.99,,,,,,,,,,,,,
836,1,2,Samsung 3.2.1ch Soundbar with Wireless Dolby Atmos and DTS:X - (HW-S800B),Samsung 3.2.1ch Soundbar with Wireless Dolby Atmos and DTS:X - (HW-S800B),Samsung,Samsung,"['Ultra Slim Design - Our unbelievably sleek, low profile soundbar delivers high quality audio in a super slim package giving you exceptional sound while blending into your rooms décor.', 'Wireless Dolby Atmos - Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables. Immerse yourself in sound and hear it from above for a rich and unparalleled experience.', 'True 3.1.2ch Sound - Enjoy a cinematic audio experience, with 3 channels, 1 subwoofer and 2 up firing channels combined to put you at the center of the action.', Q Symphony - Perfectly synchronized", fully immersive audio floods your room all at once, using every speaker in compatible Samsung TV and soundbars.*   *Q Symphony is compatible with select 2020-2022 Samsung TV's. Please refer to samsung.com for more information. Soundbar must be connected to TV via HDMI," optical cable or Wi Fi to enable Q Symphony function.""", 'SpaceFit Sound - Elevate your sound experience with a soundbar that automatically analyzes your room and calibrates the upper range tones to best fill your space.*   *SpaceFit Sound Built in.', 'Airplay 2 - Simply pair the soundbar with a compatible iPhone or other iOS device to play music.*   *This Samsung Soundbar supports AirPlay2 and requires iOS 11.4 or later. Apple, and AirPlay are trademarks of Apple Inc., registered in the U.S. and other countries.', 'Game Pro Mode - Game Pro Mode boosts your gaming experience with up firing speakers and 3D audio that moves all around you. Acoustic Beam® and powerful woofers automatically sync sound with the action onscreen so you can react instantly in real time.*   *Compatible with select TVs and select gaming consoles (e.g. Xbox X, PS5). Game console sold separately.', 'Built in Voice Assistant - Command your soundbar easily with Alexa an duse your voice to play your favorite songs, see your favorite shows and watch your favorite teams', 'Tap Sound - Play your music or podcasts from your mobile device to your soundbar with a simple tap.*   *Tap sound is only compatible with select Samsung mobile devices, with Android 8.1 and above. Tap Sound requires SmartThings app to activate and set up. This service only works when Soundbar and mobile are on.', 'AVA - Hear dialogue and commentary loud and clear when it counts the most and never', 'miss an important moment. Active Voice Analyzer breaks down room noise so that onscreen voices are always optimized," making movies and sports more enjoyable.']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_25a179d2-16c5-4c68-866c-57648cd70700,4.67,599.99,,,,,,,,,,,
837,1,2,"Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q800B 5.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)""","Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q800B 5.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)""",Samsung,Samsung,['This Bundle Includes: Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV and HW-Q800B 5.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)', 'Outdoor-optimized 4k QLED Picture with wide viewing angle and anti-glare technology', 'Smart TV Powered by Tizen operating system', 'Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables'," 'Perfectly synchronized audio uses every speaker from your Samsung TV and Dolby Atmos System']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_b5595680-841f-4d34-9a58-91a4619a598d,0,4597.99,,,,,,,,,,,,,,,,,,,,,,,
838,1,2,Hisense 65 4K UHD Smart Google TV - 65A6H,Hisense 65 4K UHD Smart Google TV - 65A6H,Hisense,Hisense,"['4K Ultra High Definition', 'The Entertainment you love. With a little help from Google', 'Dolby Vision HDR and HDR10', 'Game Mode Plus, a collection of technologies that come together to create a dynamic gaming experience', 'This TV can support Dolby Vision for gaming at 4k 60hz', 'Sports Mode - with this setting motion is smoother and color is adjusted for the best sports experience possible', 'Chromecast Built in for easy casting from your phone, tablet, or laptop', 'DTS Virtual: X sound', 'Voice Remote included', 'Bluetooth Connectivity']",Hisense,https://target.scene7.com/is/image/Target/GUEST_f4786427-5f9b-4bea-802f-5e70abf5e5ff,4.4,369.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,1,2,"Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q700B 3.1.2ch Soundbar with Wireless Dolby Atmos/DTS:X (2022)""","Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q700B 3.1.2ch Soundbar with Wireless Dolby Atmos/DTS:X (2022)""",Samsung,Samsung,['This Bundle Includes: Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV and HW-Q700B 3.1.2ch Soundbar with Wireless Dolby Atmos/DTS:X (2022)', 'Outdoor-optimized 4k QLED Picture with wide viewing angle and anti-glare technology', 'Smart TV Powered by Tizen operating system', 'Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables'," 'Perfectly synchronized audio uses every speaker from your Samsung TV and Dolby Atmos System']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_cc09b8f2-8f7b-4c0c-be88-01583f39a1f1,0,4297.99,,,,,,,,,,,,,,,,,,,,,,,
840,1,2,"Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q910B 9.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)""","Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q910B 9.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)""",Samsung,Samsung,['This Bundle Includes: Samsung QN65LST7TA 65 The Terrace QLED 4K UHD Outdoor Smart TV and HW-Q910B 9.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)', 'Outdoor-optimized 4k QLED Picture with wide viewing angle and anti-glare technology', 'Smart TV Powered by Tizen operating system', 'Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables'," 'Perfectly synchronized audio uses every speaker from your Samsung TV and Dolby Atmos System']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_01142b2d-81e0-43b2-bc04-4bb098c13afe,0,4697.99,,,,,,,,,,,,,,,,,,,,,,,
841,1,2,LG 65 Class 4K UHD Smart Mini LED TV - 65QNED85UQA,LG 65 Class 4K UHD Smart Mini LED TV - 65QNED85UQA,LG Electronics,LG Electronics,"['?7 Gen5 AI Processor 4K', 'Quantum Dot NanoCell Color Technology', 'MiniLED Backlighting', 'Precision Dimming', 'FILMMAKER MODE, Dolby Vision IQ and Dolby Atmos®', 'AI Sound Pro (?7 Gen5 AI Processor)', '100% Color Volume']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_d9320f25-d342-438f-9cb9-d550d5e6a55a,4.75,1099.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,1,2,Sony HT-S400 2.1 Ch 330W Soundbar with Wireless Subwoofer,Sony HT-S400 2.1 Ch 330W Soundbar with Wireless Subwoofer,Sony,Sony,"['S-Force PRO Front Surround and Dolby Digital create cinematic style surround sound', '2.1ch front surround sound with X-Balanced speaker delivers clear, rich dialogue', 'Wireless subwoofer delivers deeper, richer bass sound', 'Powerful 330W of total output brings your content to life', 'Simple and easy operation with compact remote and convenient OLED display window', 'Flexible layout and wireless connection to compatible BRAVIA TVs minimizes cable clutter', 'Wall-mountable design with a flat back fits flush to the wall', 'Effortless control with integrated UI on BRAVIA TVs', 'Bluetooth® connectivity for wireless audio streaming', 'Connect to your TV with either HDMI ARC or optical connection']",Sony,https://target.scene7.com/is/image/Target/GUEST_abce6db0-5d5e-40ef-8ff3-24576dcc04dd,4.82,179.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,1,2,LG 75 Class 4K UHD Smart LED HDR TV - 75UQ9000PUD,LG 75 Class 4K UHD Smart LED HDR TV - 75UQ9000PUD,LG Electronics,LG Electronics,"['Real 4K Display w/ 4K UHD Resolution', '?5 Gen 5 AI Processor 4K: 4K upscaling & AI Sound Pro', 'Active HDR (HDR10, HLG), Dynamic Tone Mapping, FILMMAKER MODE', 'WebOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Game Optimizer & Dashboard UHD: ALLM, HGiG', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_17e02f42-106a-4db2-b6ac-a7e4bf258348,4.36,779.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
